Program,best_exam_score,worst_exam_score,avg_exam_score,,,,,,,Barinel (Perfect EXAM = 0.0052),,,,,
,,,,,,Average EXAM Best-Case By Gate,Average EXAM Best-Case Overall,Median EXAM Best-Case,% Top 1 Best-Case,% Top 3 Best-Case,Average EXAM Worst-Case By Gate,Average EXAM Worst-Case Overall,Median EXAM Worst-Case,% Top 1 Worst-Case,% Top 3 Worst-Case
AddGate_z_inGap_73_.qasm,0.489583333,0.489583333,0.489583333,,,,,,,,,,,,
AddGate_z_inGap_74_.qasm,0.901041667,0.901041667,0.901041667,,,,,,,,,,,,
AddGate_z_inGap_75_.qasm,0.598958333,0.598958333,0.598958333,,,,,,,,,,,,
AddGate_z_inGap_97_.qasm,0.364583333,0.364583333,0.364583333,,,,,,,,,,,,
AddGate_z_inGap_98_.qasm,0.625,0.625,0.625,,,,,,,,,,,,
AddGate_z_inGap_99_.qasm,0.432291667,0.432291667,0.432291667,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Rand,Best,Worst,,,,,,,,,,,,,
0.69770347,0.364583333,0.364583333,,0.34375,0.34375,,0.511501736,0.455729167,0,0,,0.511501736,0.455729167,0,0
0.757602143,0.640625,0.640625,,0.427083333,0.427083333,,,,,,,,,,
0.618469562,0.682291667,0.682291667,,0.635416667,0.635416667,,,,,,,,,,
0.542199107,0.072916667,0.072916667,,1,1,,,,,,,,,,
0.303960232,0.109375,0.109375,,0.875,0.875,,,,,,,,,,
0.247122831,0.901041667,0.901041667,,0.369791667,0.369791667,,,,,,,,,,
0.406676314,0.911458333,0.911458333,,0.776041667,0.776041667,,,,,,,,,,
0.842836934,0.6875,0.6875,,0.921875,0.921875,,,,,,,,,,
0.339578317,0.276041667,0.276041667,,0.375,0.375,,,,,,,,,,
0.193808879,0.619791667,0.619791667,,0.458333333,0.458333333,,,,,,,,,,
0.373183672,0.302083333,0.302083333,,0.223958333,0.223958333,,,,,,,,,,
0.826181781,0.703125,0.703125,,0.510416667,0.510416667,,,,,,,,,,
0.310037968,0.958333333,0.958333333,,0.192708333,0.192708333,,,,,,,,,,
0.360531355,0.9375,0.9375,,0.5625,0.5625,,,,,,,,,,
0.726131267,0.265625,0.265625,,0.421875,0.421875,,,,,,,,,,
0.755358225,0.395833333,0.395833333,,0.057291667,0.057291667,,,,,,,,,,
0.916112949,0.395833333,0.395833333,,0.453125,0.453125,,,,,,,,,,
0.638669287,0.625,0.625,,0.5625,0.5625,,,,,,,,,,
0.50181304,0.510416667,0.510416667,,0.34375,0.34375,,,,,,,,,,
0.505473256,0.1875,0.1875,,0.104166667,0.104166667,,,,,,,,,,
0.655443691,0.942708333,0.942708333,,0.973958333,0.973958333,,,,,,,,,,
0.550414155,0.677083333,0.677083333,,0.364583333,0.364583333,,,,,,,,,,
0.592624348,0.260416667,0.260416667,,0.640625,0.640625,,,,,,,,,,
0.781981194,0.682291667,0.682291667,,0.682291667,0.682291667,,,,,,,,,,
0.454313579,0.489583333,0.489583333,,,,,,,,,,,,,
0.541237637,0.552083333,0.552083333,,,,,,,,,,,,,
0.431439418,0.942708333,0.942708333,,,,,,,,,,,,,
0.798697957,0.697916667,0.697916667,,,,,,,,,,,,,
0.435156089,0.3125,0.3125,,,,,,,,,,,,,
0.08187444,0.598958333,0.598958333,,,,,,,,,,,,,
0.204659292,0.3125,0.3125,,,,,,,,,,,,,
0.580013809,0.296875,0.296875,,,,,,,,,,,,,
0.250662346,0.432291667,0.432291667,,,,,,,,,,,,,
0.044377299,0.317708333,0.317708333,,,,,,,,,,,,,
0.577379114,0.322916667,0.322916667,,,,,,,,,,,,,
0.664525681,0.354166667,0.354166667,,,,,,,,,,,,,
0.943561046,0.921875,0.921875,,,,,,,,,,,,,
0.337638933,0.458333333,0.458333333,,,,,,,,,,,,,
0.752685003,0.609375,0.609375,,,,,,,,,,,,,
0.613824297,0.427083333,0.427083333,,,,,,,,,,,,,
0.884492262,0.125,0.125,,,,,,,,,,,,,
0.837399454,,,,,,,,,,,,,,,
0.654994591,,,,,,,,,,,,,,,
0.644046754,,,,,,,,,,,,,,,
0.606805336,,,,,,,,,,,,,,,
0.297114011,,,,,,,,,,,,,,,
0.766268324,,,,,,,,,,,,,,,
0.999531956,,,,,,,,,,,,,,,
0.973670869,,,,,,,,,,,,,,,
0.966360939,,,,,,,,,,,,,,,
0.329234843,,,,,,,,,,,,,,,
0.319427754,,,,,,,,,,,,,,,
0.382056928,,,,,,,,,,,,,,,
0.910676137,,,,,,,,,,,,,,,
0.471989664,,,,,,,,,,,,,,,
0.472223203,,,,,,,,,,,,,,,
0.147501107,,,,,,,,,,,,,,,
0.945085509,,,,,,,,,,,,,,,
0.762115265,,,,,,,,,,,,,,,
0.310641382,,,,,,,,,,,,,,,
0.190805245,,,,,,,,,,,,,,,
0.154525654,,,,,,,,,,,,,,,
0.333918013,,,,,,,,,,,,,,,
0.811499238,,,,,,,,,,,,,,,
0.811289915,,,,,,,,,,,,,,,
0.283230776,,,,,,,,,,,,,,,
0.425702373,,,,,,,,,,,,,,,
0.681242938,,,,,,,,,,,,,,,
0.217585707,,,,,,,,,,,,,,,
0.956720251,,,,,,,,,,,,,,,
0.682703306,,,,,,,,,,,,,,,
0.366717974,,,,,,,,,,,,,,,
0.819701523,,,,,,,,,,,,,,,
0.675612556,,,,,,,,,,,,,,,
0.55879078,,,,,,,,,,,,,,,
0.081904218,,,,,,,,,,,,,,,
0.613551838,,,,,,,,,,,,,,,
0.656030495,,,,,,,,,,,,,,,
0.066225787,,,,,,,,,,,,,,,
0.119188824,,,,,,,,,,,,,,,
0.799978404,,,,,,,,,,,,,,,
0.766885778,,,,,,,,,,,,,,,
0.545469927,,,,,,,,,,,,,,,
0.380113742,,,,,,,,,,,,,,,
0.087780313,,,,,,,,,,,,,,,
0.422244677,,,,,,,,,,,,,,,
0.452462772,,,,,,,,,,,,,,,
0.468257486,,,,,,,,,,,,,,,
0.208179059,,,,,,,,,,,,,,,
0.812333395,,,,,,,,,,,,,,,
0.977981195,,,,,,,,,,,,,,,
0.244247577,,,,,,,,,,,,,,,
0.706126982,,,,,,,,,,,,,,,
0.106044442,,,,,,,,,,,,,,,
0.521754097,,,,,,,,,,,,,,,
0.318427618,,,,,,,,,,,,,,,
0.697007173,,,,,,,,,,,,,,,
0.485324005,,,,,,,,,,,,,,,
0.550286513,,,,,,,,,,,,,,,
0.202340552,,,,,,,,,,,,,,,
0.669118193,,,,,,,,,,,,,,,
0.086861726,,,,,,,,,,,,,,,
0.159362878,,,,,,,,,,,,,,,
0.126006058,,,,,,,,,,,,,,,
0.351137736,,,,,,,,,,,,,,,
0.877089695,,,,,,,,,,,,,,,
0.867373864,,,,,,,,,,,,,,,
